TeamId,flag_fraction,flag_std
3511342,0.05,0.21794494717703364
3473059,0.05,0.21794494717703364
3616210,0.05,0.21794494717703364
3621116,0.05,0.21794494717703364
3458904,0.05,0.21794494717703364
3435649,0.05,0.21794494717703364
3558314,0.05,0.21794494717703364
3412373,0.05,0.21794494717703364
3530387,0.05,0.21794494717703364
3420362,0.05,0.21794494717703364
3418516,0.05,0.21794494717703364
3416584,0.0,0.0
3480422,0.0,0.0
3458662,0.0,0.0
3454136,0.0,0.0
3418774,0.0,0.0
3442198,0.0,0.0
3493779,0.0,0.0
3566462,0.0,0.0
3427878,0.0,0.0
3608353,0.0,0.0
3634535,0.0,0.0
3571367,0.0,0.0
3665651,0.0,0.0
3456963,0.0,0.0
3423967,0.0,0.0
3595896,0.0,0.0
3575047,0.0,0.0
3441741,0.0,0.0
3417736,0.0,0.0
3416524,0.0,0.0
3464648,0.0,0.0
3478751,0.0,0.0
3481297,0.0,0.0
3480030,0.0,0.0
3532875,0.0,0.0
3680838,0.0,0.0
3542962,0.0,0.0
3663125,0.0,0.0
3652179,0.0,0.0
3653736,0.0,0.0
3637711,0.0,0.0
3412217,0.0,0.0
3460679,0.0,0.0
3573302,0.0,0.0
3566176,0.0,0.0
3553730,0.0,0.0
3465291,0.0,0.0
3508279,0.0,0.0
3551770,0.0,0.0
3536051,0.0,0.0
3513950,0.0,0.0
3507995,0.0,0.0
3425364,0.0,0.0
3448833,0.0,0.0
3609051,0.0,0.0
3423006,0.0,0.0
3493765,0.0,0.0
3491040,0.0,0.0
3422667,0.0,0.0
3413778,0.0,0.0
3626482,0.0,0.0
3445234,0.0,0.0
3414987,0.0,0.0
3432962,0.0,0.0
3500576,0.0,0.0
3539152,0.0,0.0
3453619,0.0,0.0
3412261,0.0,0.0
3619469,0.0,0.0
3418586,0.0,0.0
3559592,0.0,0.0
3478267,0.0,0.0
3608944,0.0,0.0
3473775,0.0,0.0
3415353,0.0,0.0
3418316,0.0,0.0
3412752,0.0,0.0
3583064,0.0,0.0
3448598,0.0,0.0
3418006,0.0,0.0
3447725,0.0,0.0
3536886,0.0,0.0
3530627,0.0,0.0
3567010,0.0,0.0
3622407,0.0,0.0
3460688,0.0,0.0
3422805,0.0,0.0
3450714,0.0,0.0
3459023,0.0,0.0
3495738,0.0,0.0
3416866,0.0,0.0
3625475,0.0,0.0
3635437,0.0,0.0
3630232,0.0,0.0
3695814,0.0,0.0
3665364,0.0,0.0
3589274,0.0,0.0
3614904,0.0,0.0
3688998,0.0,0.0
3438340,0.0,0.0
3563572,0.0,0.0
3422488,0.0,0.0
3621852,0.0,0.0
3417538,0.0,0.0
3415273,0.0,0.0
3694674,0.0,0.0
3419450,0.0,0.0
3413901,0.0,0.0
3412349,0.0,0.0
3417859,0.0,0.0
3428867,0.0,0.0
3666355,0.0,0.0
3455089,0.0,0.0
3546777,0.0,0.0
3580409,0.0,0.0
3505170,0.0,0.0
3423821,0.0,0.0
3473696,0.0,0.0
3728781,0.0,0.0
3558443,0.0,0.0
3546411,0.0,0.0
3428014,0.0,0.0
3733537,0.0,0.0
3534439,0.0,0.0
3658466,0.0,0.0
3613404,0.0,0.0
3440981,0.0,0.0
3420607,0.0,0.0
3598877,0.0,0.0
3522413,0.0,0.0
3562007,0.0,0.0
3639559,0.0,0.0
3643948,0.0,0.0
3421324,0.0,0.0
3483354,0.0,0.0
3459881,0.0,0.0
3457806,0.0,0.0
3484307,0.0,0.0
3430161,0.0,0.0
3508122,0.0,0.0
3600191,0.0,0.0
3419132,0.0,0.0
3417543,0.0,0.0
3543815,0.0,0.0
3726482,0.0,0.0
3641496,0.0,0.0
3588499,0.0,0.0
3473030,0.0,0.0
3467421,0.0,0.0
3492660,0.0,0.0
3631324,0.0,0.0
3514199,0.0,0.0
3412452,0.0,0.0
3507766,0.0,0.0
3527337,0.0,0.0
3585497,0.0,0.0
3652219,0.0,0.0
3421817,0.0,0.0
3451040,0.0,0.0
3500892,0.0,0.0
3526666,0.0,0.0
3446708,0.0,0.0
3441146,0.0,0.0
3469919,0.0,0.0
3418844,0.0,0.0
3468387,0.0,0.0
3445723,0.0,0.0
3426203,0.0,0.0
3431367,0.0,0.0
3472121,0.0,0.0
3417692,0.0,0.0
3600463,0.0,0.0
3547738,0.0,0.0
3417056,0.0,0.0
3702963,0.0,0.0
3412552,0.0,0.0
3438745,0.0,0.0
3508528,0.0,0.0
3429742,0.0,0.0
3536410,0.0,0.0
3677239,0.0,0.0
3474657,0.0,0.0
3417611,0.0,0.0
3435159,0.0,0.0
3457492,0.0,0.0
3429674,0.0,0.0
3615070,0.0,0.0
3484110,0.0,0.0
3733053,0.0,0.0
3494064,0.0,0.0
3613982,0.0,0.0
3437650,0.0,0.0
3549664,0.0,0.0
3422971,0.0,0.0
3455754,0.0,0.0
3522673,0.0,0.0
3415765,0.0,0.0
3440583,0.0,0.0
3488748,0.0,0.0
3503568,0.0,0.0
3421296,0.0,0.0
3628891,0.0,0.0
3468534,0.0,0.0
3541071,0.0,0.0
3505045,0.0,0.0
3532174,0.0,0.0
3456783,0.0,0.0
3503551,0.0,0.0
3563776,0.0,0.0
3418120,0.0,0.0
3539160,0.0,0.0
3436348,0.0,0.0
3456196,0.0,0.0
3606193,0.0,0.0
3464706,0.0,0.0
3477420,0.0,0.0
3517434,0.0,0.0
3482342,0.0,0.0
3445875,0.0,0.0
3456374,0.0,0.0
3451706,0.0,0.0
3424521,0.0,0.0
3441221,0.0,0.0
3446850,0.0,0.0
3447175,0.0,0.0
3417167,0.0,0.0
3484049,0.0,0.0
3546917,0.0,0.0
3416351,0.0,0.0
3643065,0.0,0.0
3674289,0.0,0.0
3428036,0.0,0.0
3605754,0.0,0.0
3452849,0.0,0.0
3554496,0.0,0.0
3420019,0.0,0.0
3417967,0.0,0.0
3619792,0.0,0.0
3638387,0.0,0.0
3425300,0.0,0.0
3415523,0.0,0.0
3481761,0.0,0.0
3604094,0.0,0.0
3538770,0.0,0.0
3412596,0.0,0.0
3424010,0.0,0.0
3421023,0.0,0.0
3420153,0.0,0.0
3412449,0.0,0.0
3537438,0.0,0.0
3412247,0.0,0.0
3420600,0.0,0.0
3456029,0.0,0.0
3432131,0.0,0.0
3649387,0.0,0.0
3585364,0.0,0.0
3675028,0.0,0.0
3647692,0.0,0.0
3637719,0.0,0.0
3493649,0.0,0.0
3413968,0.0,0.0
3437966,0.0,0.0
3444568,0.0,0.0
3441841,0.0,0.0
3419688,0.0,0.0
3415730,0.0,0.0
3415663,0.0,0.0
3626577,0.0,0.0
3418629,0.0,0.0
3466448,0.0,0.0
3452261,0.0,0.0
3456955,0.0,0.0
3686094,0.0,0.0
3414980,0.0,0.0
3549038,0.0,0.0
3410689,0.0,0.0
3484761,0.0,0.0
3625462,0.0,0.0
3439498,0.0,0.0
3418583,0.0,0.0
3482446,0.0,0.0
3423654,0.0,0.0
3550776,0.0,0.0
3515605,0.0,0.0
3652344,0.0,0.0
3415885,0.0,0.0
3466224,0.0,0.0
3589828,0.0,0.0
3637658,0.0,0.0
3534740,0.0,0.0
3580393,0.0,0.0
3418096,0.0,0.0
3480485,0.0,0.0
3420281,0.0,0.0
3439730,0.0,0.0
3437405,0.0,0.0
3436080,0.0,0.0
3427182,0.0,0.0
3525426,0.0,0.0
3646732,0.0,0.0
3446720,0.0,0.0
3417642,0.0,0.0
3584119,0.0,0.0
3536647,0.0,0.0
3424493,0.0,0.0
3489191,0.0,0.0
3512598,0.0,0.0
3692217,0.0,0.0
3501655,0.0,0.0
3433179,0.0,0.0
3621175,0.0,0.0
3452507,0.0,0.0
3615831,0.0,0.0
3460975,0.0,0.0
3598790,0.0,0.0
3435035,0.0,0.0
3626510,0.0,0.0
3416199,0.0,0.0
3514262,0.0,0.0
3650386,0.0,0.0
3413783,0.0,0.0
3420221,0.0,0.0
3449700,0.0,0.0
3470291,0.0,0.0
3614557,0.0,0.0
3572321,0.0,0.0
3632583,0.0,0.0
3597559,0.0,0.0
3631428,0.0,0.0
3493032,0.0,0.0
3503408,0.0,0.0
3421417,0.0,0.0
3600495,0.0,0.0
3538505,0.0,0.0
3434970,0.0,0.0
3420421,0.0,0.0
3489203,0.0,0.0
3489081,0.0,0.0
3673049,0.0,0.0
3502374,0.0,0.0
3438545,0.0,0.0
3435327,0.0,0.0
3477959,0.0,0.0
3456202,0.0,0.0
3412471,0.0,0.0
3417966,0.0,0.0
3430662,0.0,0.0
3446924,0.0,0.0
3441725,0.0,0.0
3501368,0.0,0.0
3412719,0.0,0.0
3428370,0.0,0.0
3531713,0.0,0.0
3431618,0.0,0.0
3562060,0.0,0.0
3484571,0.0,0.0
3447188,0.0,0.0
3536459,0.0,0.0
3535419,0.0,0.0
3483022,0.0,0.0
3559852,0.0,0.0
3449451,0.0,0.0
3431261,0.0,0.0
3658239,0.0,0.0
3444755,0.0,0.0
3420768,0.0,0.0
3671569,0.0,0.0
3623473,0.0,0.0
3622123,0.0,0.0
3665294,0.0,0.0
3490932,0.0,0.0
3432307,0.0,0.0
3459566,0.0,0.0
3430378,0.0,0.0
3430267,0.0,0.0
3535591,0.0,0.0
3448235,0.0,0.0
3690489,0.0,0.0
3421369,0.0,0.0
3509992,0.0,0.0
3416060,0.0,0.0
3486191,0.0,0.0
3463731,0.0,0.0
3546497,0.0,0.0
3473141,0.0,0.0
3449574,0.0,0.0
3592806,0.0,0.0
3640981,0.0,0.0
3459780,0.0,0.0
3640979,0.0,0.0
3641899,0.0,0.0
3424802,0.0,0.0
3598158,0.0,0.0
3506106,0.0,0.0
3425846,0.0,0.0
3653040,0.0,0.0
3496450,0.0,0.0
3574467,0.0,0.0
3683541,0.0,0.0
3539463,0.0,0.0
3418416,0.0,0.0
3686964,0.0,0.0
3523362,0.0,0.0
3609358,0.0,0.0
3530865,0.0,0.0
3426582,0.0,0.0
3417226,0.0,0.0
3423253,0.0,0.0
3416177,0.0,0.0
3527287,0.0,0.0
3426721,0.0,0.0
3416546,0.0,0.0
3443000,0.0,0.0
3422841,0.0,0.0
3585122,0.0,0.0
3455363,0.0,0.0
3446198,0.0,0.0
3563929,0.0,0.0
3452198,0.0,0.0
3504524,0.0,0.0
3625234,0.0,0.0
3418507,0.0,0.0
3623694,0.0,0.0
3412465,0.0,0.0
3486167,0.0,0.0
3625018,0.0,0.0
3681721,0.0,0.0
3504497,0.0,0.0
3479052,0.0,0.0
3481440,0.0,0.0
3417668,0.0,0.0
3429265,0.0,0.0
3526753,0.0,0.0
3500994,0.0,0.0
3493176,0.0,0.0
3640900,0.0,0.0
3606275,0.0,0.0
3651368,0.0,0.0
3591824,0.0,0.0
3455693,0.0,0.0
3453319,0.0,0.0
3492071,0.0,0.0
3645711,0.0,0.0
3438621,0.0,0.0
3628867,0.0,0.0
3424201,0.0,0.0
3494083,0.0,0.0
3552119,0.0,0.0
3450680,0.0,0.0
3429473,0.0,0.0
3438724,0.0,0.0
3472055,0.0,0.0
3419357,0.0,0.0
3453893,0.0,0.0
3582641,0.0,0.0
3625632,0.0,0.0
3513874,0.0,0.0
3663930,0.0,0.0
3426464,0.0,0.0
3562266,0.0,0.0
3598750,0.0,0.0
3580116,0.0,0.0
3448530,0.0,0.0
3683373,0.0,0.0
3484640,0.0,0.0
3543655,0.0,0.0
3649914,0.0,0.0
3622505,0.0,0.0
3417241,0.0,0.0
3425515,0.0,0.0
3435284,0.0,0.0
3438152,0.0,0.0
3499477,0.0,0.0
3432300,0.0,0.0
3423179,0.0,0.0
3622882,0.0,0.0
3470674,0.0,0.0
3417371,0.0,0.0
3516858,0.0,0.0
3527815,0.0,0.0
3574564,0.0,0.0
3415536,0.0,0.0
3507564,0.0,0.0
3456917,0.0,0.0
3611932,0.0,0.0
3442485,0.0,0.0
3627270,0.0,0.0
3638752,0.0,0.0
3543757,0.0,0.0
3549223,0.0,0.0
3514131,0.0,0.0
3412365,0.0,0.0
3596635,0.0,0.0
3426227,0.0,0.0
3603503,0.0,0.0
3428315,0.0,0.0
3554148,0.0,0.0
3438426,0.0,0.0
3478416,0.0,0.0
3412706,0.0,0.0
3424454,0.0,0.0
3419666,0.0,0.0
3533963,0.0,0.0
3412383,0.0,0.0
3417142,0.0,0.0
3523716,0.0,0.0
3681958,0.0,0.0
3543421,0.0,0.0
3617953,0.0,0.0
3485377,0.0,0.0
3577696,0.0,0.0
3415683,0.0,0.0
3555019,0.0,0.0
3635967,0.0,0.0
3433794,0.0,0.0
3415808,0.0,0.0
3488518,0.0,0.0
3415492,0.0,0.0
3532111,0.0,0.0
3416760,0.0,0.0
3507620,0.0,0.0
3444883,0.0,0.0
3583037,0.0,0.0
3676394,0.0,0.0
3412748,0.0,0.0
3502772,0.0,0.0
3453859,0.0,0.0
3617338,0.0,0.0
3583057,0.0,0.0
3418739,0.0,0.0
3475704,0.0,0.0
3436659,0.0,0.0
3442463,0.0,0.0
3535740,0.0,0.0
3421112,0.0,0.0
3419461,0.0,0.0
3606153,0.0,0.0
3416325,0.0,0.0
3416110,0.0,0.0
3611891,0.0,0.0
3510969,0.0,0.0
3433200,0.0,0.0
3510165,0.0,0.0
3444770,0.0,0.0
3419457,0.0,0.0
3474769,0.0,0.0
3604991,0.0,0.0
3424009,0.0,0.0
3426146,0.0,0.0
3526055,0.0,0.0
3455005,0.0,0.0
3417084,0.0,0.0
3523175,0.0,0.0
3417585,0.0,0.0
3612534,0.0,0.0
3439439,0.0,0.0
3505311,0.0,0.0
3657475,0.0,0.0
3634840,0.0,0.0
3610099,0.0,0.0
3503612,0.0,0.0
3523228,0.0,0.0
3633315,0.0,0.0
3687903,0.0,0.0
3586585,0.0,0.0
3566929,0.0,0.0
3543076,0.0,0.0
3585739,0.0,0.0
3458612,0.0,0.0
3429460,0.0,0.0
3512499,0.0,0.0
3467887,0.0,0.0
3481074,0.0,0.0
3655651,0.0,0.0
3472914,0.0,0.0
3643670,0.0,0.0
3576568,0.0,0.0
3502631,0.0,0.0
3561460,0.0,0.0
3513427,0.0,0.0
3599744,0.0,0.0
3505167,0.0,0.0
3655949,0.0,0.0
3466771,0.0,0.0
3612368,0.0,0.0
3439084,0.0,0.0
3519781,0.0,0.0
3425002,0.0,0.0
3604291,0.0,0.0
3418267,0.0,0.0
3632207,0.0,0.0
3664322,0.0,0.0
3588534,0.0,0.0
3541165,0.0,0.0
3417413,0.0,0.0
3565610,0.0,0.0
3420987,0.0,0.0
3420193,0.0,0.0
3647630,0.0,0.0
3664486,0.0,0.0
3625229,0.0,0.0
3510170,0.0,0.0
3462331,0.0,0.0
3428913,0.0,0.0
3639431,0.0,0.0
3567245,0.0,0.0
3656436,0.0,0.0
3528583,0.0,0.0
3453729,0.0,0.0
3575985,0.0,0.0
3415876,0.0,0.0
3429417,0.0,0.0
3416187,0.0,0.0
3432483,0.0,0.0
3498515,0.0,0.0
3416307,0.0,0.0
3518913,0.0,0.0
3551818,0.0,0.0
3491933,0.0,0.0
3520394,0.0,0.0
3526113,0.0,0.0
3446095,0.0,0.0
3619255,0.0,0.0
3439029,0.0,0.0
3501712,0.0,0.0
3444591,0.0,0.0
3415037,0.0,0.0
3419581,0.0,0.0
3497957,0.0,0.0
3491807,0.0,0.0
3453740,0.0,0.0
3637968,0.0,0.0
3582705,0.0,0.0
3416429,0.0,0.0
3449196,0.0,0.0
3497849,0.0,0.0
3652060,0.0,0.0
3418282,0.0,0.0
3467317,0.0,0.0
3518329,0.0,0.0
3433038,0.0,0.0
3473465,0.0,0.0
3432139,0.0,0.0
3484071,0.0,0.0
3437164,0.0,0.0
3629900,0.0,0.0
3462858,0.0,0.0
3425207,0.0,0.0
3471440,0.0,0.0
3442199,0.0,0.0
3619591,0.0,0.0
3432140,0.0,0.0
3664013,0.0,0.0
3437609,0.0,0.0
3551055,0.0,0.0
3412543,0.0,0.0
3437836,0.0,0.0
3415879,0.0,0.0
3441216,0.0,0.0
3689409,0.0,0.0
3439129,0.0,0.0
3472180,0.0,0.0
3417381,0.0,0.0
3504608,0.0,0.0
3426951,0.0,0.0
3568659,0.0,0.0
3652764,0.0,0.0
3729360,0.0,0.0
3435776,0.0,0.0
3416241,0.0,0.0
3416377,1.0,0.0
3639865,0.0,0.0
3463053,0.0,0.0
3428890,0.0,0.0
3646563,0.0,0.0
3416435,0.0,0.0
3501928,0.0,0.0
3655679,0.0,0.0
3415966,0.0,0.0
3530427,0.0,0.0
3612067,0.0,0.0
3488132,0.0,0.0
3692278,0.0,0.0
3637163,0.0,0.0
3619421,0.0,0.0
3520886,0.0,0.0
3446935,0.0,0.0
3678184,0.0,0.0
3415757,0.0,0.0
3456240,0.0,0.0
3424549,0.0,0.0
3691087,0.0,0.0
3493104,0.0,0.0
3429748,0.0,0.0
3497337,0.0,0.0
3586278,0.0,0.0
3448654,0.0,0.0
3430470,0.0,0.0
3485180,0.0,0.0
3496201,0.0,0.0
3445362,0.0,0.0
3597061,0.0,0.0
3603937,0.0,0.0
3538852,0.0,0.0
3525519,0.0,0.0
3420574,0.0,0.0
3613471,0.0,0.0
3514101,0.0,0.0
3421493,0.0,0.0
3428550,0.0,0.0
3426342,0.0,0.0
3433280,0.0,0.0
3626782,0.0,0.0
3572296,0.0,0.0
3419028,0.0,0.0
3488886,0.0,0.0
3635954,0.0,0.0
3433880,0.0,0.0
3417051,0.0,0.0
3526662,0.0,0.0
3611850,0.0,0.0
3684912,0.0,0.0
3450587,0.0,0.0
3425629,0.0,0.0
3501757,0.0,0.0
3672533,0.0,0.0
3433878,0.0,0.0
3426096,0.0,0.0
3422580,0.0,0.0
3451655,0.0,0.0
3417662,0.0,0.0
3733765,0.0,0.0
3416953,0.0,0.0
3655112,0.0,0.0
3591801,0.0,0.0
3474438,0.0,0.0
3621829,0.0,0.0
3606968,0.0,0.0
3648534,0.0,0.0
3424486,0.0,0.0
3440415,0.0,0.0
3628724,0.0,0.0
3439076,0.0,0.0
3621933,0.0,0.0
3421129,0.0,0.0
3430606,0.0,0.0
3480792,0.0,0.0
3605500,0.0,0.0
3413961,0.0,0.0
3412386,0.0,0.0
3640054,0.0,0.0
3620500,0.0,0.0
3424708,0.0,0.0
3506315,0.0,0.0
3587880,0.0,0.0
3430800,0.0,0.0
3641190,0.0,0.0
3550219,0.0,0.0
3417375,0.0,0.0
3458892,0.0,0.0
3415157,0.0,0.0
3417414,0.0,0.0
3420704,0.0,0.0
3442644,0.0,0.0
3572425,0.0,0.0
3603901,0.0,0.0
3585257,0.0,0.0
3496023,0.0,0.0
3433353,0.0,0.0
3650652,0.0,0.0
3522750,0.0,0.0
3627961,0.0,0.0
3566945,0.0,0.0
3415863,0.0,0.0
3418509,1.0,0.0
3541739,0.0,0.0
3549046,0.0,0.0
3419373,0.0,0.0
3536902,0.0,0.0
3598729,0.0,0.0
3417708,0.0,0.0
3427696,0.0,0.0
3430687,0.0,0.0
3424335,0.0,0.0
3415731,0.0,0.0
3428210,0.0,0.0
3428470,0.0,0.0
3484995,0.0,0.0
3622400,0.0,0.0
3415441,0.0,0.0
3620448,0.0,0.0
3430703,0.0,0.0
3438120,0.0,0.0
3522683,0.0,0.0
3553484,0.0,0.0
3419174,0.0,0.0
3456033,0.0,0.0
3537914,0.0,0.0
3438679,0.0,0.0
3415882,0.0,0.0
3618922,0.0,0.0
3678313,0.0,0.0
3439287,0.0,0.0
3474497,0.0,0.0
3558644,0.0,0.0
3558612,0.0,0.0
3552768,0.0,0.0
3539628,0.0,0.0
3504700,0.0,0.0
3445354,0.0,0.0
3498348,0.0,0.0
3497233,0.0,0.0
3534882,0.0,0.0
3413782,0.0,0.0
3431414,0.0,0.0
3416292,0.0,0.0
3635352,0.0,0.0
3482014,0.0,0.0
3653647,0.0,0.0
3605248,0.0,0.0
3420696,0.0,0.0
3534068,0.0,0.0
3421278,0.0,0.0
3558214,0.0,0.0
3423104,0.0,0.0
3565537,0.0,0.0
3503958,0.0,0.0
3494984,0.0,0.0
3605443,0.0,0.0
3506163,0.0,0.0
3574102,0.0,0.0
3539259,0.0,0.0
3454025,0.0,0.0
3627400,0.0,0.0
3413865,0.0,0.0
3494795,0.0,0.0
3428077,0.0,0.0
3585461,0.0,0.0
3429696,0.0,0.0
3581108,0.0,0.0
3435074,0.0,0.0
3467668,0.0,0.0
3576716,0.0,0.0
3436887,0.0,0.0
3415077,0.0,0.0
3668714,0.0,0.0
3472349,0.0,0.0
3420061,0.0,0.0
3433583,0.0,0.0
3525060,0.0,0.0
3622321,0.0,0.0
3519723,0.0,0.0
3601498,0.0,0.0
3544292,0.0,0.0
3452687,0.0,0.0
3423092,0.0,0.0
3649544,0.0,0.0
3497031,0.0,0.0
3466028,0.0,0.0
3465593,0.0,0.0
3439668,0.0,0.0
3426897,0.0,0.0
3637398,0.0,0.0
3423811,0.0,0.0
3412160,0.0,0.0
3420832,0.0,0.0
3439888,0.0,0.0
3442994,0.0,0.0
3419959,0.0,0.0
3474939,0.0,0.0
3520472,0.0,0.0
3425575,0.0,0.0
3501314,0.0,0.0
3560614,0.0,0.0
3532842,0.0,0.0
3547686,0.0,0.0
3492604,0.0,0.0
3611429,0.0,0.0
3417034,0.0,0.0
3412519,0.0,0.0
3415288,0.0,0.0
3417762,0.0,0.0
3417022,0.0,0.0
3418058,0.0,0.0
3608536,0.0,0.0
3508854,0.0,0.0
3466800,0.0,0.0
3422311,0.0,0.0
3423757,0.0,0.0
3504892,0.0,0.0
3412768,0.0,0.0
3418491,0.0,0.0
3657133,0.0,0.0
3417632,0.0,0.0
3427602,0.0,0.0
3427935,0.0,0.0
3415811,0.0,0.0
3418373,0.0,0.0
3585435,0.0,0.0
3493660,0.0,0.0
3416401,0.0,0.0
3417848,0.0,0.0
3416981,0.0,0.0
3534098,0.0,0.0
3434907,0.0,0.0
3412175,0.0,0.0
3422089,0.0,0.0
3681512,0.0,0.0
3657620,0.0,0.0
3412345,0.0,0.0
3663066,0.0,0.0
3628245,0.0,0.0
3484313,0.0,0.0
3423455,0.0,0.0
3447652,0.0,0.0
3516542,0.0,0.0
3418922,0.0,0.0
3462206,0.0,0.0
3418057,0.0,0.0
3421079,0.0,0.0
3418358,0.0,0.0
3449297,0.0,0.0
3424781,0.0,0.0
3547967,0.0,0.0
3494301,0.0,0.0
3466104,0.0,0.0
3521930,0.0,0.0
3621439,0.0,0.0
3466550,0.0,0.0
3429503,0.0,0.0
3412561,0.0,0.0
3435061,0.0,0.0
3415387,0.0,0.0
3514314,0.0,0.0
3545797,0.0,0.0
3667118,0.0,0.0
3616331,0.0,0.0
3510602,0.0,0.0
3437533,0.0,0.0
3428641,0.0,0.0
3597717,0.0,0.0
3596080,0.0,0.0
3534803,0.0,0.0
3567798,0.0,0.0
3688404,0.0,0.0
3631558,0.0,0.0
3731018,0.0,0.0
3582166,0.0,0.0
3498678,0.0,0.0
3413796,0.0,0.0
3527367,0.0,0.0
3533992,0.0,0.0
3464341,0.0,0.0
3503945,0.0,0.0
3438959,0.0,0.0
3422900,0.0,0.0
3575631,0.0,0.0
3677475,0.0,0.0
3418487,0.0,0.0
3442828,0.0,0.0
3426367,0.0,0.0
3450530,0.0,0.0
3531594,0.0,0.0
3608638,0.0,0.0
3534723,0.0,0.0
3459537,0.0,0.0
3727585,0.0,0.0
3517821,0.0,0.0
3463364,0.0,0.0
3426626,0.0,0.0
3429271,0.0,0.0
3507172,0.0,0.0
3522105,0.0,0.0
3602869,0.0,0.0
3449744,0.0,0.0
3449041,0.0,0.0
3552956,0.0,0.0
3682539,0.0,0.0
3454392,0.0,0.0
3640857,0.0,0.0
3531171,0.0,0.0
3634121,0.0,0.0
3472906,0.0,0.0
3583506,0.0,0.0
3681846,0.0,0.0
3418525,0.0,0.0
3427414,0.0,0.0
3534033,0.0,0.0
3658835,0.0,0.0
3563146,0.0,0.0
3693332,0.0,0.0
3727737,0.0,0.0
3503576,0.0,0.0
3656498,0.0,0.0
3692711,0.0,0.0
3487940,0.0,0.0
3441460,0.0,0.0
3424436,0.0,0.0
3568353,0.0,0.0
3419961,0.0,0.0
3549503,0.0,0.0
3440627,0.0,0.0
3440158,0.0,0.0
3446667,0.0,0.0
3444101,0.0,0.0
3603774,0.0,0.0
3415039,0.0,0.0
3447307,0.0,0.0
3535144,0.0,0.0
3446293,0.0,0.0
3655931,0.0,0.0
3415999,0.0,0.0
3428727,0.0,0.0
3444352,0.0,0.0
3439723,0.0,0.0
3531368,0.0,0.0
3413883,0.0,0.0
3538807,0.0,0.0
3543609,0.0,0.0
3523640,0.0,0.0
3463496,0.0,0.0
3573447,0.0,0.0
3681466,0.0,0.0
3665779,0.0,0.0
3685211,0.0,0.0
3423252,0.0,0.0
3412715,0.0,0.0
3564511,0.0,0.0
3486200,0.0,0.0
3507489,0.0,0.0
3554381,0.0,0.0
3423172,0.0,0.0
3435089,0.0,0.0
3432394,0.0,0.0
3443986,0.0,0.0
3687938,0.0,0.0
3448572,0.0,0.0
3418001,0.0,0.0
3495573,0.0,0.0
3526685,0.0,0.0
3432127,0.0,0.0
3418885,0.0,0.0
3422945,0.0,0.0
3428965,0.0,0.0
3441544,0.0,0.0
3435694,0.0,0.0
3564226,0.0,0.0
3423118,0.0,0.0
3571728,0.0,0.0
3542570,0.0,0.0
3444160,0.0,0.0
3650724,0.0,0.0
3604622,0.0,0.0
3653900,0.0,0.0
3642297,0.0,0.0
3585014,0.0,0.0
3589539,0.0,0.0
3499332,0.0,0.0
3560723,0.0,0.0
3629002,0.0,0.0
3582363,0.0,0.0
3445223,0.0,0.0
3625849,0.0,0.0
3628714,0.0,0.0
3624965,0.0,0.0
3608614,0.0,0.0
3472352,0.0,0.0
3628297,0.0,0.0
3614127,0.0,0.0
